94c5115f-a918-44cc-84e1-ded52fc7e222|Saúde Henrique|f|despesa|||0
e7b42fc6-bc89-4822-a969-4eda1717e657|Saúde João Edes|f|despesa|||0
c6c8c696-666f-4ec2-9a8c-8e21e175a6ca|Saúde Leila|f|gasto_variavel|||0
64120ed2-b995-41f9-998f-849f7668ca24|Seguro de Veículos|f|gasto_fixo|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
94cff606-17ee-4cd7-b2e9-60d20e571000|Seguro Residencial|f|gasto_fixo|0c00f48a-b394-4edc-b260-ab92d9df2465|Habitação|0
e642dfc2-5ac9-4a28-b0bf-6e54a80db160|Seguros|f|gasto_variavel|||0
d216dbf3-3c43-4068-aa97-f9d6fa3b62d4|Seguros Carro|f|gasto_variavel|||0
ec73ff34-3ec3-49ab-ad33-648f6ef1f544|Silverado|f|despesa|||0
d1622e0b-8a91-4027-89c7-4dc054b5f2fd|Supermercado|f|gasto_variavel|4e453541-98a0-4bc5-bc62-2cee0b871101|Alimentação|0
c70e6146-f5b0-4063-bcee-8a5b8cded00a|tarifas|f|gasto_variavel|||0
d594905a-0379-4483-b9fb-3b855db1ef2e|Taxa de plataforma de recebimento|f|gasto_variavel|cbb13e22-c696-4234-9e17-38fdfc304a77|Despesas administrativas|2
369f97ae-8908-4445-acd6-b0d00fc146c1|Taxas administrativas diversas|f|gasto_variavel|b0a9ea30-4966-454d-817a-35e9db1b220a|Investimentos|1
22339205-7ad9-4f38-9709-785cd77a6ed5|Taxas administrativas diversas|f|gasto_variavel|cbb13e22-c696-4234-9e17-38fdfc304a77|Despesas administrativas|1
3e70c3e8-093d-4d55-be2a-82c3e7d4fabb|Taxas De Serviços Taos/Caminhonete|f|gasto_variavel|||0
b0b5816c-8e5c-442f-87c1-0a77d475d23b|Tecnologia|f|gasto_variavel|||0
b7b388dc-3ca9-49e8-a85d-8dc6ef76d8b0|Terapia|f|gasto_fixo|52c7f83b-0ab8-42c8-b76e-7f6575150b48|Saúde e Bem-estar|0
27045f51-8d51-4bec-85d0-278e1ffd4b3f|Terreno Leila Murzelo|f|investimento|||0
2d24a41d-9324-4b3f-be5b-467274ba9b80|Terreno Leila Muzelo|f|gasto_variavel|||0
b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|f|gasto_variavel|||0
a6dc4073-3e73-4a0f-b58f-eda511ddac55|UBER|f|despesa|02cab8f4-f6f1-4a82-909c-b1c8e0df688d|UBER|0
2a54fddf-3dae-4f7d-9487-0793797b06f1|Uber e Apps|f|gasto_variavel|b71b015f-4ef3-4f4a-be70-e60d3da88755|Transporte|0
5a171302-20d0-4887-80c2-c0658c3b237f|Vacinas|f|gasto_variavel|||0
bdce4e2d-2d5e-4e2f-bcbc-99469f316424|Vestuário|f|gasto_variavel|||0
fcb2444e-9fcf-45b8-82c1-2e798e2f3edc|Viagem Beto Carreiro|f|gasto_variavel|||0
1b63a9df-92f7-4cd5-9a23-0d95f469953f|Viagens|f|despesa|||0
bb96ad7f-e108-4ea0-a3d3-58f5694ed825|Voos Gilberto|f|gasto_variavel|||0
